system:index,B11,B12,B2,B3,B4,B8,LST,MNDWI,MNDWI2,NBR,NBR2,NDMI,NDWI,TPI,dryness,elevation,elevation_class,greeness,latitude,longitude,slope,wetness,.geo
512,0.20900000000000002,0.10915,0.02655,0.059550000000000006,0.04005,0.3932,45.07617019999998,-0.5565072,-0.29401305,0.56544244,0.31384566,0.30587846,-0.7369409,2.0082644628099175,0.7284663829219076,5,4,0.2712755727322069,-7.283630155169493,112.79884511256438,1.4673684,2.5804434588555454E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.283630155169493]}"
513,0.2763,0.25425000000000003,0.0902,0.116,0.13130000000000003,0.23010000000000003,48.98638507999999,-0.40861586,-0.37339637,-0.049860638,0.041560646,-0.091232225,-0.3296735,1.5324675324675323,0.6599229938239483,4,4,0.34007700617605163,-7.290098025215153,112.79291623168919,0.658484,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79291623168919,-7.290098025215153]}"
514,0.26345,0.2258,0.07300000000000001,0.0991,0.1222,0.22510000000000002,49.440981739999984,-0.45331678,-0.38996613,-0.0015524507,0.07695452,-0.078497596,-0.388649,2.6464646464646466,0.7499639845006723,5,4,0.2500360154993277,-7.28902004687421,112.79345522085966,1.043615,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.28902004687421]}"
515,0.30160000000000003,0.20070000000000002,0.05625,0.08760000000000001,0.09770000000000001,0.30090000000000006,50.16560198000002,-0.5498458,-0.39229968,0.19976076,0.20087597,-0.0011618257,-0.5490348,2.090909090909091,0.860805533427646,5,4,0.13908775650450667,-7.281474198487606,112.80046208007579,2.632172,1.0671006784740978E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.80046208007579,-7.281474198487606]}"
516,0.2825,0.22870000000000001,0.040150000000000005,0.0789,0.12075000000000001,0.2833,45.44531635999999,-0.5633647,-0.48699608,0.10664062,0.105242565,0.0014139272,-0.5643291,0.2892561983471076,0.5253485952485766,4,4,0.45794819247844853,-7.283630155169493,112.79399421003014,1.6757768,0.016703212272974718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.283630155169493]}"
517,0.29090000000000005,0.24230000000000002,0.11895,0.1468,0.17554999999999998,0.35350000000000004,47.79691412,-0.32922092,-0.24543819,0.18663982,0.09114779,0.09714463,-0.4131521,1.553719008264463,0.7361011489236038,4,4,0.26364017921823896,-7.277162285123833,112.79345522085966,0.93494,2.5867185815713994E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.277162285123833]}"
518,0.1658,0.10805000000000001,0.02415,0.0532,0.0509,0.26215,45.715339940000035,-0.51415527,-0.34015504,0.4162615,0.21088187,0.22514312,-0.6625971,0.6198347107438016,0.4809611275417656,4,4,0.5014123094328939,-7.283630155169493,112.79345522085966,0.65847903,0.017626563025340318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.283630155169493]}"
519,0.26280000000000003,0.25960000000000005,0.091,0.1109,0.1353,0.21295000000000003,49.62213680000002,-0.40647578,-0.4013495,-0.09871971,0.0061255745,-0.104781926,-0.31511503,1.7000000000000002,0.8226692285024364,4,4,0.1770452935656001,-7.27662329595336,112.7945331992006,1.9259613,2.8547793196347955E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.27662329595336]}"
520,0.3336,0.2154,0.060700000000000004,0.09665,0.11560000000000001,0.3541,45.72217598000003,-0.5507263,-0.380548,0.24354698,0.21530055,0.02980951,-0.5711592,0.834710743801653,0.3760438375897162,4,4,0.6199405958051376,-7.280396220146662,112.79183825334825,2.3362763,0.0040155666051461154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.280396220146662]}"
521,0.26990000000000003,0.2393,0.15435,0.17215000000000003,0.19465000000000002,0.23610000000000003,50.49031388000003,-0.22112884,-0.1632033,-0.006731174,0.060094267,-0.06679842,-0.15664421,1.1948051948051948,0.9629061236657172,4,4,0.03709387633428271,-7.290098025215153,112.79668915588249,2.3640487,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79668915588249,-7.290098025215153]}"
522,0.3018,0.28025,0.1184,0.13530000000000003,0.14950000000000002,0.20440000000000003,50.37751922000001,-0.3809197,-0.34881482,-0.15650469,0.03702431,-0.19241406,-0.20341478,1.768595041322314,0.8151686895409509,4,4,0.18483125023163713,-7.286325101021851,112.79884511256438,0.65848106,6.022741180664126E-8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.286325101021851]}"
523,0.2756,0.20245000000000002,0.03105,0.07365,0.0943,0.39705,45.26757931999998,-0.5782391,-0.46649766,0.32460383,0.15301746,0.18055452,-0.68706185,0.950413223140496,0.5673310993024602,4,4,0.43119530800895073,-7.28578611185138,112.79399421003014,1.0436088,0.0014735926885890644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.28578611185138]}"
524,0.18465,0.13190000000000002,0.04815,0.07335,0.0713,0.24435,46.16310056000003,-0.43139535,-0.28526187,0.29887044,0.16664034,0.13916084,-0.53824365,1.0826446280991737,0.68271732070451,4,4,0.317243699254177,-7.277162285123833,112.79237724251871,1.6809878,3.898004131285547E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.277162285123833]}"
525,0.37150000000000005,0.3216,0.0663,0.10875000000000001,0.18425000000000002,0.30810000000000004,50.87313212000004,-0.54711086,-0.49459743,-0.021438781,0.071995385,-0.09329017,-0.47822958,1.1322314049586777,0.8604575132719828,4,4,0.13581337574648625,-7.280396220146662,112.79884511256438,2.3640468,0.0037291109815309736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.280396220146662]}"
526,0.16655,0.1131,0.0427,0.06705,0.0691,0.2079,46.798852280000006,-0.4259418,-0.25562033,0.2953271,0.19113177,0.11042863,-0.512275,3.7107438016528924,0.6585519371545308,6,5,0.34144566808885696,-7.287942068533266,112.79291623168919,0.92740995,2.3947566123116887E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79291623168919,-7.287942068533266]}"
527,0.1477,0.0984,0.021400000000000002,0.05055,0.0388,0.2514,45.85889678000001,-0.49003783,-0.32124874,0.4373928,0.20032507,0.25983462,-0.66517633,2.7024793388429753,0.5028478755374585,6,5,0.48489379842788843,-7.284169144339964,112.79345522085966,1.316785,0.012258326034652921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.284169144339964]}"
528,0.3045,0.23920000000000002,0.057,0.09185,0.12915000000000001,0.26680000000000004,48.38139554000003,-0.5365208,-0.44509894,0.054545455,0.120103,-0.065989845,-0.4878015,3.049586776859504,0.7278946835003922,7,5,0.2610590912185282,-7.282552176828549,112.79615016671202,3.6292067,0.011046225281079545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.282552176828549]}"
529,0.1648,0.1157,0.035500000000000004,0.060250000000000005,0.0626,0.19635000000000002,44.97362959999998,-0.46456343,-0.31514636,0.25845218,0.17504457,0.08735982,-0.53039753,2.677685950413223,0.5208787186495161,6,5,0.4717804460545996,-7.284708133510437,112.79345522085966,1.6810067,0.007340835295884414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.284708133510437]}"
530,0.34065,0.29895,0.0696,0.10500000000000001,0.17980000000000002,0.2703,48.077191760000005,-0.5287782,-0.48013368,-0.05032938,0.065197,-0.11514854,-0.44044763,2.7,0.7034649397655716,6,5,0.29653445796031025,-7.27662329595336,112.79129926417777,2.8028276,6.022741180664125E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79129926417777,-7.27662329595336]}"
531,0.40090000000000003,0.35705000000000003,0.06255000000000001,0.11365,0.2289,0.27675,51.42343334000003,-0.5582548,-0.5171022,-0.12669612,0.05785342,-0.18320668,-0.41777664,2.890909090909091,0.8673196849746948,6,5,0.1312075397087335,-7.280935209317135,112.79938410173484,3.9599106,0.0014727753165716885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.280935209317135]}"
532,0.26980000000000004,0.2064,0.0324,0.06870000000000001,0.0968,0.30025,46.58009900000002,-0.5940916,-0.50054526,0.18523635,0.13313733,0.053416368,-0.6275918,3.1818181818181817,0.6735127180007137,7,5,0.32211003974833946,-7.284169144339964,112.79561117754155,2.3817756,0.004377242250946964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.284169144339964]}"
533,0.28685000000000005,0.276,0.10855000000000001,0.12780000000000002,0.14600000000000002,0.19115000000000001,51.92930030000002,-0.3835765,-0.36701337,-0.18163331,0.019276895,-0.2002092,-0.19862047,3.25974025974026,0.9796976666797357,6,5,0.020302333320264272,-7.290098025215153,112.79776713422343,0.46373534,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.290098025215153]}"
534,0.24920000000000003,0.18280000000000002,0.037250000000000005,0.06945000000000001,0.0864,0.30755,45.29150546000005,-0.56409854,-0.4493558,0.25441012,0.1537037,0.10480467,-0.631565,2.2148760330578514,0.5798867266987064,6,5,0.40615189244102623,-7.283630155169493,112.7945331992006,1.3909631,0.013961380860267304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.283630155169493]}"
535,0.2419,0.17555,0.0821,0.10800000000000001,0.1253,0.2968,46.08790412000002,-0.38268077,-0.23822959,0.25669524,0.1589412,0.10191201,-0.46640316,3.5950413223140494,0.6253075027738144,6,5,0.37466854966006247,-7.287403079362795,112.79291623168919,2.3640482,2.394756612311688E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79291623168919,-7.287403079362795]}"
536,0.28895000000000004,0.24220000000000003,0.0907,0.12160000000000001,0.14100000000000001,0.29465,44.95653950000002,-0.40762392,-0.33150083,0.097699545,0.08801657,0.009766963,-0.41573572,2.3801652892561984,0.5493837521042644,6,5,0.4437462360896916,-7.284708133510437,112.79399421003014,0.46373534,0.006870011806043982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.284708133510437]}"
537,0.2635,0.21550000000000002,0.0456,0.08075000000000002,0.1116,0.272,46.69631168000001,-0.5308642,-0.4548523,0.11589744,0.10020877,0.015873017,-0.5421687,3.512396694214876,0.6286020863152302,6,5,0.3707635182804066,-7.278240263464776,112.79291623168919,0.93494225,6.34395404363288E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79291623168919,-7.278240263464776]}"
538,0.42650000000000005,0.3453,0.07010000000000001,0.1179,0.2104,0.30670000000000003,50.43904358000003,-0.5668626,-0.49093264,-0.059202455,0.105208606,-0.16339335,-0.44465378,4.049586776859504,0.8390931223510427,7,5,0.15406822711663268,-7.280935209317135,112.7983061233939,2.6321704,0.006838650532324669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7983061233939,-7.280935209317135]}"
539,0.33435000000000004,0.30445,0.1424,0.17955000000000002,0.20665,0.32420000000000004,44.74120424,-0.30122593,-0.25805786,0.031416528,0.04680651,-0.015412649,-0.2871464,2.5702479338842976,0.5567887136764784,6,5,0.4397259260022713,-7.285247122680908,112.79399421003014,1.038546,0.0034853603212503296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.285247122680908]}"
540,0.34605,0.31479999999999997,0.12815000000000001,0.16210000000000002,0.1966,0.32785000000000003,45.46240646000001,-0.36199942,-0.3201929,0.020306543,0.047287583,-0.027006974,-0.33829984,2.347107438016529,0.584681384491487,6,5,0.40971432578116546,-7.284708133510437,112.7945331992006,1.3167858,0.005604289727347554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.284708133510437]}"
541,0.47245000000000004,0.42505000000000004,0.07575000000000001,0.12825,0.2784,0.3164,51.566990180000005,-0.57299817,-0.53641784,-0.14653718,0.05281337,-0.1978196,-0.4231418,2.950413223140496,0.8597385920650159,6,5,0.13678286191518385,-7.280935209317135,112.79884511256438,3.7340095,0.0034785460198002074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.280935209317135]}"
542,0.2654,0.21435,0.07490000000000001,0.11005000000000001,0.1457,0.26680000000000004,46.82277842000002,-0.41377014,-0.32151663,0.10900966,0.10640959,0.00263059,-0.415948,2.206611570247934,0.5689883826573882,6,5,0.4097668151177437,-7.282552176828549,112.7945331992006,2.7078977,0.02124480222486804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.282552176828549]}"
543,0.23399999999999999,0.15400000000000003,0.0371,0.07195000000000001,0.0618,0.3592,45.15136663999999,-0.5296617,-0.36313343,0.3998441,0.20618556,0.21105866,-0.66624147,3.322314049586777,0.5843102075412777,7,5,0.4062078468613638,-7.284169144339964,112.7945331992006,0.0,0.009481945597358429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.284169144339964]}"
544,0.14775,0.09240000000000001,0.0257,0.056650000000000006,0.03515,0.31445,43.85593706000003,-0.4456947,-0.2398524,0.5457785,0.23048095,0.36066636,-0.6946915,2.9917355371900825,0.3971686263718604,6,5,0.5819991134003011,-7.282013187658078,112.79291623168919,2.9328132,0.020832260227838503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79291623168919,-7.282013187658078]}"
545,0.24575000000000002,0.18080000000000002,0.08280000000000001,0.10915,0.12045,0.26005,49.57086650000002,-0.38489714,-0.24711157,0.17976636,0.1522682,0.028272044,-0.40872157,3.215909090909091,0.9322499206769854,6,5,0.0677500793230146,-7.289559036044682,112.79615016671202,1.8694332,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.289559036044682]}"
546,0.2264,0.13535000000000003,0.037000000000000005,0.06720000000000001,0.0663,0.32395,43.54489724000001,-0.54223436,-0.33646014,0.41062486,0.25169316,0.17725085,-0.6563978,2.909090909090909,0.37027946684335306,6,5,0.6273653459538922,-7.280396220146662,112.79129926417777,1.4673672,0.0023551872027547257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79129926417777,-7.280396220146662]}"
547,0.2447,0.1874,0.0709,0.0964,0.1274,0.2182,49.05132746000004,-0.43476987,-0.32064834,0.07593688,0.13260819,-0.057247784,-0.3871583,2.8264462809917354,0.8199127102051642,6,5,0.17811101905150462,-7.282013187658078,112.79884511256438,6.07787,0.0019762707433312278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.282013187658078]}"
548,0.31420000000000003,0.2937,0.13015000000000002,0.14875,0.1634,0.21525,48.730033580000054,-0.357382,-0.32760763,-0.15414087,0.03372265,-0.18689206,-0.1826923,2.2892561983471076,0.7062711961180419,6,5,0.2923898624783368,-7.284169144339964,112.79668915588249,3.269077,0.0013389414036213592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79668915588249,-7.284169144339964]}"
549,0.24730000000000002,0.19360000000000002,0.05185,0.08265,0.08955,0.25615,47.57474281999998,-0.499015,-0.40162897,0.13907726,0.121796325,0.017578706,-0.51210153,2.3140495867768593,0.7491304368434336,6,5,0.244800825441114,-7.282552176828549,112.79722814505297,3.9447982,0.006068737715452455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79722814505297,-7.282552176828549]}"
550,0.1553,0.0868,0.011300000000000001,0.0342,0.0245,0.3418,45.506840720000014,-0.6390501,-0.43471074,0.59496033,0.28294092,0.375176,-0.81808513,2.8595041322314048,0.42170960809285785,6,5,0.5580380700315057,-7.283091165999021,112.79291623168919,3.531773,0.02025232187563638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79291623168919,-7.283091165999021]}"
551,0.2903,0.2464,0.08560000000000001,0.10880000000000001,0.17445,0.24930000000000002,49.50934214000006,-0.45477325,-0.3873874,0.0058503128,0.08179616,-0.075982206,-0.3923485,3.5454545454545454,0.7949056288668418,6,5,0.2049227230095091,-7.27662329595336,112.79399421003014,1.4673661,1.716481236489276E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.27662329595336]}"
552,0.32975,0.30365000000000003,0.1675,0.20065,0.25070000000000003,0.28370000000000006,47.44144004000003,-0.2434012,-0.20424351,-0.03396612,0.04120619,-0.075067244,-0.17146692,2.553719008264463,0.6377230322477859,6,5,0.3610661960168612,-7.285247122680908,112.79561117754155,1.9747454,0.0012107717353528448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.285247122680908]}"
553,0.25405,0.19375,0.0811,0.10255,0.10475000000000001,0.25985,49.93659464000001,-0.42484576,-0.30779615,0.1457231,0.13465834,0.011286243,-0.43405077,4.352272727272727,0.9420434948768145,7,5,0.05795650512318556,-7.289559036044682,112.79668915588249,1.043616,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79668915588249,-7.289559036044682]}"
554,0.34005,0.29305000000000003,0.0889,0.12575,0.19655,0.27405,46.36818176000003,-0.4600687,-0.39947468,-0.03350379,0.074237876,-0.10747435,-0.37093547,3.1818181818181817,0.5426594844686528,6,5,0.4566475991585119,-7.278779252635247,112.79237724251871,1.6757717,6.929163728354077E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.278779252635247]}"
555,0.21730000000000002,0.1746,0.0684,0.08950000000000001,0.10400000000000001,0.22340000000000002,47.35940756000002,-0.41655803,-0.32222643,0.122613065,0.10895637,0.013841616,-0.42793223,3.28099173553719,0.731197463275562,7,5,0.26548249204468094,-7.283091165999021,112.79722814505297,2.9518476,0.0033200446797570725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79722814505297,-7.283091165999021]}"
556,0.23665000000000003,0.1786,0.06695000000000001,0.09245,0.0991,0.22345,50.08698751999998,-0.43816468,-0.31783804,0.11155329,0.1397953,-0.028689416,-0.4146882,3.9272727272727272,0.8457456735866016,7,5,0.15341828389836257,-7.282013187658078,112.79938410173484,4.7200723,8.360425150359045E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.282013187658078]}"
557,0.239,0.17700000000000002,0.04395,0.07645,0.0877,0.25630000000000003,46.22120690000003,-0.5152956,-0.39672518,0.18301408,0.14903846,0.034928326,-0.5404959,3.0578512396694215,0.6854629171549972,7,5,0.30753478583088334,-7.283630155169493,112.79561117754155,2.5132551,0.007002297014119284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.283630155169493]}"
558,0.2864,0.22245,0.11055000000000001,0.13835,0.15485000000000002,0.30755,47.605504999999994,-0.34855798,-0.23309313,0.16056603,0.12567554,0.03560906,-0.37945727,2.3388429752066116,0.655890428827234,6,5,0.3416483493095677,-7.284708133510437,112.79561117754155,2.3817785,0.002461221863198303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.284708133510437]}"
559,0.35665,0.3113,0.066,0.1087,0.2068,0.32085,47.41751390000002,-0.53282475,-0.48238096,0.0151071735,0.0678943,-0.052841328,-0.49388894,3.7545454545454544,0.7093750211987943,7,5,0.2906216662935564,-7.27662329595336,112.79183825334825,1.9747269,3.3125076493652696E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.27662329595336]}"
560,0.2548,0.22100000000000003,0.07415000000000001,0.10285,0.1477,0.21415,46.98684337999998,-0.4248567,-0.3648294,-0.015741698,0.07103825,-0.08668301,-0.3511041,3.652892561983471,0.6578735958960142,7,5,0.34149607146874467,-7.285247122680908,112.79615016671202,3.9599156,6.303326352411316E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.285247122680908]}"
561,0.3447,0.2893,0.06845000000000001,0.1126,0.19,0.33525000000000005,46.67238554000005,-0.5075443,-0.43966162,0.07357297,0.087381706,-0.013898081,-0.49715307,3.809917355371901,0.6642590331827631,7,5,0.3357299064832544,-7.277162285123833,112.79183825334825,1.912278,1.1060333982491051E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.277162285123833]}"
562,0.36475,0.26160000000000005,0.08625000000000001,0.1213,0.18175000000000002,0.3206,48.38481356,-0.5008744,-0.36641422,0.10133974,0.16468428,-0.06441964,-0.451007,2.190082644628099,0.687052611659312,6,5,0.2947711856532423,-7.282013187658078,112.79561117754155,3.73483,0.018176202687445717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.282013187658078]}"
563,0.36,0.3235,0.07064999999999999,0.11425000000000002,0.21005000000000001,0.28455,48.21733058000001,-0.5181866,-0.47801256,-0.06405723,0.053401608,-0.11705841,-0.4270311,3.355371900826446,0.7503180964529043,7,5,0.23685798188816667,-7.282013187658078,112.79668915588249,3.276136,0.01282392165892909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79668915588249,-7.282013187658078]}"
564,0.29510000000000003,0.2263,0.0396,0.07250000000000001,0.1158,0.3397,47.73538976000003,-0.6055495,-0.51472557,0.20035335,0.13195243,0.07025835,-0.648229,4.181818181818182,0.6350484576462346,8,6,0.34725114482350816,-7.282552176828549,112.79507218837108,2.4985716,0.017700397530257275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.282552176828549]}"
565,0.3244,0.2313,0.06485,0.0978,0.14195000000000002,0.29275,49.27691678000002,-0.53671247,-0.40565178,0.1172598,0.16753644,-0.051284127,-0.49916783,4.87603305785124,0.8231785206383341,8,6,0.1712725558336006,-7.281474198487606,112.7983061233939,4.7553196,0.0055489235280653075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7983061233939,-7.281474198487606]}"
566,0.41085000000000005,0.34455,0.09505000000000001,0.14,0.2154,0.32785,51.02352500000001,-0.49169466,-0.42214426,-0.024836406,0.08776807,-0.11235955,-0.40151757,5.020202020202021,0.8691951285239503,8,6,0.13039743303517778,-7.281474198487606,112.79992309090532,2.8408384,4.0743844087192825E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.281474198487606]}"
567,0.29095000000000004,0.23545,0.05675,0.09440000000000001,0.1328,0.29765,47.29446518000003,-0.5100558,-0.42761862,0.11667605,0.10543313,0.011382943,-0.51842874,5.12396694214876,0.7355798231357293,9,6,0.25947021494662237,-7.283091165999021,112.79668915588249,1.9122795,0.00494996191764826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79668915588249,-7.283091165999021]}"
568,0.32325000000000004,0.24935000000000002,0.2403,0.26990000000000003,0.2884,0.39180000000000004,45.26757931999998,-0.08994352,0.03957631,0.22217889,0.12906043,0.095867425,-0.18422246,4.652892561983471,0.44670681202809476,8,6,0.5291177875726649,-7.282552176828549,112.79345522085966,2.3362877,0.024175400399240224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.282552176828549]}"
